family,model,total_time,method,resolution,gate_proxy,spectral_error,trace_fidelity
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,trotter1,4,8,0.05915253494743681,0.9987728217077534
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,trotter1,6,12,0.031084908360139763,0.9995726029271954
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,suzuki2,2,6,0.551753909415005,0.9413760465444543
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,suzuki2,4,12,0.05012241374484841,0.9996601754223944
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,suzuki2,6,18,0.020918459380129484,0.9999412196726626
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,cartan_restricted,2,6,0.5060105514527046,0.9373825195219622
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,cartan_restricted,4,12,0.5060105514527042,0.9373825195219619
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,cartan_restricted,6,18,0.5060105514527041,0.9373825195219617
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,lc_qaoa,2,6,1.6642331206815082,0.5214691072234142
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,lc_qaoa,4,12,0.24852898022774708,0.9916888283806977
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,lc_qaoa,6,18,0.09303710874419666,0.9988471125546929
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,alt_qaoa_fit,2,4,0.3020642659044703,0.9640410759472966
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,alt_qaoa_fit,4,8,0.04513986980791374,0.9995845971159802
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,alt_qaoa_fit,6,12,0.016093863000418925,0.999948949523248
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,prl_cartan_fit,2,9,0.6020900012647772,0.914300719484482
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,prl_cartan_fit,4,17,0.6020900021383452,0.9143007206098096
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,prl_cartan_fit,6,25,0.6020900116076782,0.9143007139408337
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,cartan_qaoa_fit,2,9,0.5038490669748313,0.9374623408112762
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,cartan_qaoa_fit,4,17,0.5038496753270227,0.937462317721085
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.0,cartan_qaoa_fit,6,25,0.503850717626749,0.9374622942463866
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,trotter1,2,4,1.147273123730242,0.6956582479268356
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,trotter1,4,8,0.46711381805695507,0.9563623651683539
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,trotter1,6,12,0.26933133376207136,0.9842358986549161
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,suzuki2,2,6,0.8502043909255128,0.852939352868612
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,suzuki2,4,12,0.22916737154871172,0.9922456218882107
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,suzuki2,6,18,0.08543543282127819,0.9989516850114704
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,cartan_restricted,2,6,0.7576170214585373,0.857376088518758
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,cartan_restricted,4,12,0.7576170214585373,0.8573760885187577
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,cartan_restricted,6,18,0.7576170214585375,0.8573760885187575
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,lc_qaoa,2,6,1.767151697165746,0.2082302540080495
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,lc_qaoa,4,12,1.1519029481371803,0.800012566422998
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,lc_qaoa,6,18,0.4030759054281359,0.9772165391404146
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,alt_qaoa_fit,2,4,0.34889461860339893,0.959057580603044
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,alt_qaoa_fit,4,8,0.08564539260968725,0.9973358743826912
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,alt_qaoa_fit,6,12,0.042588532499479324,0.9995715486840254
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,prl_cartan_fit,2,9,0.8881976259696829,0.8118868966850121
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,prl_cartan_fit,4,17,0.8881978385091761,0.8118865108789127
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,prl_cartan_fit,6,25,0.8882001424039853,0.8118866017463976
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,cartan_qaoa_fit,2,9,0.7456270425552669,0.8597347524454226
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,cartan_qaoa_fit,4,17,0.7456286365262526,0.8597340078645227
XXZ,XXZ_4q_Jxy0.25_Jz3.0,1.5,cartan_qaoa_fit,6,25,0.7456327912218323,0.8597343495138818
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,trotter1,2,4,0.4524396578658927,0.9459104867913292
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,trotter1,4,8,0.2091402821785144,0.9874842221660817
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,trotter1,6,12,0.13713137212299406,0.9945146521170493
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,suzuki2,2,6,0.1334314284100165,0.9972498170236209
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,suzuki2,4,12,0.03087743870849048,0.9998517243921293
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,suzuki2,6,18,0.013532000348918015,0.9999714713055586
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,cartan_restricted,2,6,0.5649297994900135,0.9007139879907271
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,cartan_restricted,4,12,0.5649297994900133,0.900713987990726
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,cartan_restricted,6,18,0.5649297994900134,0.9007139879907256
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,lc_qaoa,2,6,0.5878549243419098,0.947174826336877
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,lc_qaoa,4,12,0.1283122102182142,0.9974769617084022
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,lc_qaoa,6,18,0.055101711730931965,0.9995305588926661
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,alt_qaoa_fit,2,4,0.2850424602890122,0.9843003508609712
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,alt_qaoa_fit,4,8,0.02156006159072758,0.999930428763542
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,alt_qaoa_fit,6,12,0.007973569640433546,0.9999902354562369
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,prl_cartan_fit,2,9,0.7391282403795023,0.8536711103825275
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,prl_cartan_fit,4,17,0.7391677275694968,0.8536636760217169
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,prl_cartan_fit,6,25,0.7391147077054744,0.8536647660245763
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,cartan_qaoa_fit,2,9,0.5100496299735454,0.9146996556325766
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,cartan_qaoa_fit,4,17,0.5100840007891001,0.9146896017642456
XXZ,XXZ_4q_Jxy0.5_Jz3.0,0.5,cartan_qaoa_fit,6,25,0.5100983256670177,0.9146827206296854
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,trotter1,2,4,1.1098959098802368,0.7222199085150396
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,trotter1,4,8,0.26114290107486515,0.9847092759257354
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,trotter1,6,12,0.1531205413162558,0.9943072831798411
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,suzuki2,2,6,1.1913746672936227,0.7533124755722115
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,suzuki2,4,12,0.18255953775121359,0.99546351572501
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,suzuki2,6,18,0.0760858483119513,0.9992139418202489
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,cartan_restricted,2,6,0.9908953246341047,0.7561677911016156
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,cartan_restricted,4,12,0.9908953246341048,0.7561677911016158
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,cartan_restricted,6,18,0.9908953246341051,0.7561677911016151
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,lc_qaoa,2,6,1.9905219516659551,0.13415939046450087
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,lc_qaoa,4,12,0.8656684491865899,0.8956844948873268
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,lc_qaoa,6,18,0.33915491901945827,0.9843956484295205
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,alt_qaoa_fit,2,4,0.6622009770909948,0.859488166291562
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,alt_qaoa_fit,4,8,0.1538396539311911,0.9944065002464838
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,alt_qaoa_fit,6,12,0.04213283163701297,0.9994416015439992
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,prl_cartan_fit,2,9,1.2687623321398596,0.5968719982893418
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,prl_cartan_fit,4,17,1.2687620316221206,0.5968726610649062
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,prl_cartan_fit,6,25,1.2687612383525515,0.5968714330319574
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,cartan_qaoa_fit,2,9,0.9829999597888041,0.7567147904883842
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,cartan_qaoa_fit,4,17,0.9830020549748522,0.7567145858326864
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.0,cartan_qaoa_fit,6,25,0.9829921337204715,0.7567148071325717
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,trotter1,2,4,1.8623341016345787,0.24813712616811218
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,trotter1,4,8,0.9521926071223102,0.8418703768499045
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,trotter1,6,12,0.45987806208363824,0.9559103936990301
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,suzuki2,2,6,1.7967958156905306,0.37315221628270895
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,suzuki2,4,12,0.7453829279134206,0.9227064933906272
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,suzuki2,6,18,0.2785856255841224,0.9894653694861301
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,cartan_restricted,2,6,1.4114355261768485,0.5200698211107738
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,cartan_restricted,4,12,1.4114355261768476,0.5200698211107736
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,cartan_restricted,6,18,1.411435526176848,0.5200698211107738
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,lc_qaoa,2,6,1.7910233684470436,0.012918137050945865
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,lc_qaoa,4,12,1.9818482074590347,0.21444108401900605
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,lc_qaoa,6,18,1.2915453077467824,0.7704445127558222
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,alt_qaoa_fit,2,4,1.9999262201662464,0.8481295758967468
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,alt_qaoa_fit,4,8,0.2959457666543292,0.9636864595405933
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,alt_qaoa_fit,6,12,0.13730578806537508,0.9946552859119641
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,prl_cartan_fit,2,9,1.7141927278904794,0.29961746634043646
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,prl_cartan_fit,4,17,1.7141933120306714,0.29961489440717615
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,prl_cartan_fit,6,25,1.7141948539610707,0.29961555839981036
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,cartan_qaoa_fit,2,9,1.3875370977560224,0.5252778993087753
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,cartan_qaoa_fit,4,17,1.387545499810205,0.5252738304136855
XXZ,XXZ_4q_Jxy0.5_Jz3.0,1.5,cartan_qaoa_fit,6,25,1.3875302804571967,0.5252763954639756
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,trotter1,2,4,0.6328286984042976,0.8607351732824482
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,trotter1,4,8,0.27133436715516795,0.9688897275238333
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,trotter1,6,12,0.17746422565031758,0.9864425342413664
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,suzuki2,2,6,0.36180285024143516,0.9798307906724558
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,suzuki2,4,12,0.07790757659879213,0.999018217324185
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,suzuki2,6,18,0.03362467537254437,0.9998149487671
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,cartan_restricted,2,6,1.054628940428375,0.6429720790822415
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,cartan_restricted,4,12,1.0546289404283755,0.6429720790822412
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,cartan_restricted,6,18,1.0546289404283749,0.6429720790822403
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,lc_qaoa,2,6,1.4863445775445863,0.6445777555652075
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,lc_qaoa,4,12,0.3380958706618756,0.9819127807258047
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,lc_qaoa,6,18,0.1402015084664863,0.9968258517125328
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,alt_qaoa_fit,2,4,0.6415972443222168,0.9121636640095969
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,alt_qaoa_fit,4,8,0.06299334437428279,0.9993400368391406
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,alt_qaoa_fit,6,12,0.02257125458461546,0.9999136842407151
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,prl_cartan_fit,2,9,1.0942335431897225,0.5785912921861113
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,prl_cartan_fit,4,17,1.0942463932734328,0.578555784552679
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,prl_cartan_fit,6,25,1.0942278259148626,0.5785319015886782
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,cartan_qaoa_fit,2,9,0.9534427317804687,0.6975475655754066
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,cartan_qaoa_fit,4,17,0.9232038331011512,0.7231264802905286
XXZ,XXZ_4q_Jxy1.0_Jz3.0,0.5,cartan_qaoa_fit,6,25,0.9605682070703093,0.685114912734067
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,trotter1,2,4,1.8622556195279967,0.16787015243072148
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,trotter1,4,8,0.9744542673346442,0.8483664373181092
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,trotter1,6,12,0.5554402149181815,0.9477260628244498
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,suzuki2,2,6,1.9334418078570659,0.23207776294228546
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,suzuki2,4,12,0.6541015128217379,0.9400624136025318
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,suzuki2,6,18,0.26482176740009095,0.9899783953792919
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,cartan_restricted,2,6,1.7359388204555342,0.25789217860915
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,cartan_restricted,4,12,1.7359388204555342,0.25789217860914987
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,cartan_restricted,6,18,1.735938820455534,0.25789217860914954
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,lc_qaoa,2,6,1.6667484680016955,0.012895209251195165
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,lc_qaoa,4,12,1.9345669350505958,0.33648784020974876
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,lc_qaoa,6,18,1.130260499400207,0.816480751636355
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,alt_qaoa_fit,2,4,1.387146921290705,0.5651087764784035
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,alt_qaoa_fit,4,8,0.5921297700763738,0.9350537780102628
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,alt_qaoa_fit,6,12,0.15843710179214274,0.9945117593119069
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,prl_cartan_fit,2,9,1.623373371528292,0.15687673541369632
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,prl_cartan_fit,4,17,1.623374153677289,0.1568733776556001
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,prl_cartan_fit,6,25,1.6233730236150907,0.1568696881689194
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,cartan_qaoa_fit,2,9,1.715496660994262,0.25453865900836836
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,cartan_qaoa_fit,4,17,1.7154269064977825,0.2545273975624008
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.0,cartan_qaoa_fit,6,25,1.7155220078365003,0.2545380839250609
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,trotter1,2,4,1.8769180413184945,0.06910554846862188
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,trotter1,4,8,1.7052042541920183,0.4480412556471575
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,trotter1,6,12,1.0909961595389381,0.7982692748500657
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,suzuki2,2,6,1.9495521036473578,0.0005132277091327441
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,suzuki2,4,12,1.8295676521551731,0.4697220438579824
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,suzuki2,6,18,0.8839504026813678,0.886891052222093
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,cartan_restricted,2,6,1.999984594803653,0.072748360315522
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,cartan_restricted,4,12,1.9999845948036528,0.0727483603155219
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,cartan_restricted,6,18,1.9999845948036528,0.07274836031552184
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,lc_qaoa,2,6,1.9310471412004426,0.013783640453722684
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,lc_qaoa,4,12,1.9999999829551212,0.011449318238993695
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,lc_qaoa,6,18,1.9911216333721131,0.16720284245446004
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,alt_qaoa_fit,2,4,1.9234862903011578,0.40668866281997434
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,alt_qaoa_fit,4,8,1.9999996909523954,0.7822474100804441
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,alt_qaoa_fit,6,12,0.5798267091887346,0.9425580149456801
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,prl_cartan_fit,2,9,1.8594927714435692,0.032829339504441224
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,prl_cartan_fit,4,17,1.8594877820486804,0.03283209383504785
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,prl_cartan_fit,6,25,1.8594859591402129,0.032834941820600504
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,cartan_qaoa_fit,2,9,1.9273172068156068,0.25373360592265937
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,cartan_qaoa_fit,4,17,1.9272289106110843,0.25364594466540114
XXZ,XXZ_4q_Jxy1.0_Jz3.0,1.5,cartan_qaoa_fit,6,25,1.9271481098322474,0.2536100143536962
